Date,Amount,Subcategory,ITEM,,,,
18/06/2018,-16.62,PAYMENT,PRIORY FARM NURSER,,,,
18/06/2018,-13.5,PAYMENT,W M MORRISONS,,,,
18/06/2018,-5.8,PAYMENT,ROBERT DYAS HOLDNG,,,,
18/06/2018,-50,PAYMENT,CO-OP GROUP PETROL,,,,
18/06/2018,-9.99,PAYMENT,BOOTS,,,,
15/06/2018,-50,CASH,RINGGO PARKING,,,,
15/06/2018,-19.97,PAYMENT,REIGATE&BANSTEAD,,,,
15/06/2018,-7.01,PAYMENT,DTZ-MOUNT PROPERTY,,,,
15/06/2018,-11.2,PAYMENT,Amazon Digital Dwn,,,,
15/06/2018,-2,PAYMENT,W M MORRISONS,,,,
15/06/2018,-11.9,PAYMENT,W M MORRISONS,,,,
15/06/2018,-25.05,PAYMENT,MARTIN MCCOLL,,,,
15/06/2018,-4.5,PAYMENT,WHICH,,,,
15/06/2018,-9.67,PAYMENT,AMAZON DIGITAL DWN,,,,
15/06/2018,-3,PAYMENT,PISTACHIOS IN THE,,,,
15/06/2018,-3.95,PAYMENT,POWDER KEG DIPLOMA,,,,
15/06/2018,-79.99,PAYMENT,NOWTV.COM/BILLINGH,,,,
15/06/2018,-41.95,PAYMENT,NEW SOUTHERN RAILW,,,,
15/06/2018,-225.2,PAYMENT,BOCKETTS FARM PARK,,,,
15/06/2018,-6.5,PAYMENT,BOCKETTS FARM PARK,,,,
15/06/2018,-71.2,PAYMENT,BOCKETTS FARM PARK,,,,
15/06/2018,-20,REPEATPMT,SHELL BUCKLAND,,,,
14/06/2018,-5.99,PAYMENT,ALI RUSTIGE,,,,
14/06/2018,-8,PAYMENT,KEVIN WINDOWS,,,,
14/06/2018,-9,PAYMENT,TFL.GOV.UK/CP,,,,
14/06/2018,-13.15,PAYMENT,PUCCINOS,,,,
14/06/2018,-2.6,PAYMENT,ITSU,,,,
14/06/2018,-23.73,PAYMENT,WWW.TICKETLINE.CO.,,,,
14/06/2018,-40.5,PAYMENT,AMF BOWLING,,,,
14/06/2018,-1.5,PAYMENT,AMF BOWLING,,,,
13/06/2018,-8.09,PAYMENT,SMYTHS TOYS,,,,
13/06/2018,-3.1,PAYMENT,COSTA @ NEXT,,,,
13/06/2018,-21.52,PAYMENT,NOWTV.COM/BILLINGH,,,,
13/06/2018,-12.2,PAYMENT,W M MORRISONS,,,,
13/06/2018,-2.6,PAYMENT,W M MORRISONS,,,,
13/06/2018,-12.86,PAYMENT,SAINSBURYS REDHILL,,,,
13/06/2018,-22.5,PAYMENT,WILKO RETAIL LIMIT,,,,
13/06/2018,-17,PAYMENT,COSTA COFFEE,,,,
13/06/2018,-7.99,PAYMENT,BOOTS,,,,
13/06/2018,-2744,PAYMENT,PRIORY FARM NURSER,,,,
13/06/2018,-7.1,PAYMENT,W M MORRISONS,,,,
13/06/2018,-50,CASH,PETS CORNER,,,,
13/06/2018,-262.47,PAYMENT,HOMEBASE LTD,,,,
12/06/2018,-19.77,PAYMENT,IKEA LIMITED,,,,
12/06/2018,-27.32,PAYMENT,COSTA COFFEE,,,,
12/06/2018,-4.9,PAYMENT,DORKING MODELS,,,,
12/06/2018,-34.52,PAYMENT,REIGATE&BANSTEAD,,,,
12/06/2018,-118.95,PAYMENT,IKEA LIMITED,,,,
12/06/2018,-69.87,PAYMENT,IKEA LIMITED,,,,
12/06/2018,-80,PAYMENT,WAITROSE,,,,
11/06/2018,-2.49,PAYMENT,NEW CHINA HOUSE LT,,,,
11/06/2018,-2.63,PAYMENT,SWOTS,,,,
11/06/2018,-24.45,PAYMENT,Amazon Digital Vid,,,,
11/06/2018,-40,PAYMENT,UBER TRIP EONDW HE,,,,
11/06/2018,-19.39,PAYMENT,HOBBYCRAFT,,,,
11/06/2018,-10.79,PAYMENT,REGIONAL THAI TAST,,,,
11/06/2018,-3.82,PAYMENT,EVERYMAN,,,,
11/06/2018,-7.6,PAYMENT,EVERYMAN,,,,
11/06/2018,-2.55,PAYMENT,SCREWFIX DIRECT LT,,,,
11/06/2018,-30,PAYMENT,PP JCT,,,,
11/06/2018,-171.05,PAYMENT,NEW SOUTHERN RAILW,,,,
11/06/2018,-40,CASH,PUCCINOS,,,,
11/06/2018,-10,PAYMENT,LE PAIN QUOTIDIEN,,,,
11/06/2018,-2.39,PAYMENT,WH SMITH,,,,
11/06/2018,-7.19,PAYMENT,Amazon Digital Vid,,,,
11/06/2018,-16.8,PAYMENT,TFL.GOV.UK/CP,,,,
11/06/2018,-5.6,PAYMENT,PUCCINOS,,,,
11/06/2018,-2.25,PAYMENT,PRET A MANGER,,,,
11/06/2018,-2.89,PAYMENT,JOHN LEWIS,,,,
11/06/2018,-6.79,PAYMENT,ITUNES.COM/BILL,,,,
11/06/2018,-82.34,PAYMENT,HOMEBASE LTD,,,,
08/06/2018,-30,PAYMENT,WWW.LONDON.KIDZANI,,,,
08/06/2018,-10.34,PAYMENT,TFL.GOV.UK/CP,,,,
08/06/2018,-2.6,PAYMENT,PUCCINOS,,,,
08/06/2018,-2.99,PAYMENT,BOOTS,,,,
08/06/2018,-25,PAYMENT,W M MORRISONS,,,,
08/06/2018,-6.9,PAYMENT,WWW.TICKETLINE.CO.,,,,
08/06/2018,-55.73,PAYMENT,COSTA COFFEE,,,,
08/06/2018,-6.25,DIRECTDEBIT,Amazon Digital Dwn,,,,
08/06/2018,-76.58,DIRECTDEBIT,KRIS GAIR MIA ELLA BBP,,,,
07/06/2018,-0.79,PAYMENT,GROUNDWORK COMMUNI,,,,
07/06/2018,-16.95,PAYMENT,CRAWLEY BOROUGH CO,,,,
07/06/2018,-8.3,OTH,VENTURE BAR AND GR,,,,
07/06/2018,-10.1,PAYMENT,Amazon Digital Vid,,,,
07/06/2018,-21.4,PAYMENT,AMAZON UK RETAIL A,,,,
07/06/2018,-5.29,PAYMENT,UBER TRIP FUP,,,,
07/06/2018,-5.17,PAYMENT,SHELL BURGH HETH,,,,
07/06/2018,-5.9,PAYMENT,SAINSBURYS REDHILL,,,,
07/06/2018,-26.45,PAYMENT,WH SMITH,,,,
07/06/2018,-3.2,PAYMENT,SHELL HORSLEY,,,,
07/06/2018,-21.6,PAYMENT,NATIONAL TRUST,,,,
06/06/2018,-20.5,CASH,THE NATIONAL TRUST,,,,
06/06/2018,-2.28,PAYMENT,MORTON,,,,
06/06/2018,-3.25,PAYMENT,TFL.GOV.UK/CP,,,,
06/06/2018,-2.65,PAYMENT,PUCCINOS,,,,
06/06/2018,-16.8,PAYMENT,PRET A MANGER,,,,
06/06/2018,-5.25,PAYMENT,DEBENHAMS,,,,
06/06/2018,-60,PAYMENT,UNIQLO (EUROPE) LT,,,,
06/06/2018,-31.92,DIRECTDEBIT,WWW.OVOENERGY.COM,,,,
05/06/2018,-11.7,PAYMENT,NEXT DIRECTORY,,,,
05/06/2018,-17.45,PAYMENT,LAS TAPAS DE LOLA,,,,
05/06/2018,-21.4,PAYMENT,ODEON BAR,,,,
05/06/2018,-2.1,PAYMENT,JOHN LEWIS FINANCIAL,,,,
05/06/2018,-2.6,PAYMENT,AMAZON DIGITAL DWN,,,,
05/06/2018,-15.99,PAYMENT,Amazon Digital Dwn,,,,
05/06/2018,-15.5,PAYMENT,WWW.GOEDGEMERKT.NL,,,,
05/06/2018,-924,PAYMENT,SALLY SALON NEW OX,,,,
05/06/2018,-50,CASH,PRET A MANGER,,,,
05/06/2018,-85,DIRECTDEBIT,MINDSHARE -CATERIN,,,,
05/06/2018,-3,FT,HOMEBASE LTD,,,,
05/06/2018,-20,CASH,BP HILLSIDE CONNEC,,,,
04/06/2018,-13.2,PAYMENT,HEVER CASTLE,,,,
04/06/2018,-54,PAYMENT,HEVER CASTLE&GAR,,,,
04/06/2018,-600,FT,SCREWFIX DIRECT LT,,,,
04/06/2018,-9.37,PAYMENT,W M MORRISONS,,,,
04/06/2018,-3.99,PAYMENT,MARTIN MCCOLL,,,,
04/06/2018,-2.2,PAYMENT,WH SMITH,,,,
04/06/2018,-138.28,PAYMENT,PP JCT,,,,
04/06/2018,-25.43,DIRECTDEBIT,MISO JAPANESE KORE,,,,
04/06/2018,-20.5,PAYMENT,H&M,,,,
04/06/2018,-3.94,PAYMENT,WEST CENTRAL,,,,
04/06/2018,-1.32,PAYMENT,TFL.GOV.UK/CP,,,,
04/06/2018,-89.76,PAYMENT,Spotify P,,,,
04/06/2018,-108.26,PAYMENT,LEARNGROWCREATE,,,,
04/06/2018,-39.1,PAYMENT,CO-OP GROUP PETROL,,,,
04/06/2018,-125,PAYMENT,W M MORRISONS,,,,
04/06/2018,-99,PAYMENT,NATIONAL TRUST,,,,
04/06/2018,-60,PAYMENT,THE NATIONAL TRUST,,,,
04/06/2018,-284.18,PAYMENT,SWOTS,,,,
04/06/2018,-11.99,PAYMENT,TFL.GOV.UK/CP,,,,
04/06/2018,-3.29,PAYMENT,Amazon Digital Dwn,,,,
04/06/2018,-30.06,PAYMENT,RESULTSBASE.NET DENMARK,,,,
04/06/2018,-53.68,PAYMENT,PRET A MANGER,,,,
04/06/2018,-35,PAYMENT,THE SURREY COFFEE,,,,
04/06/2018,-50,CASH,Amazon UK Marketpl,,,,
01/06/2018,-24.95,PAYMENT,VODAFONE LTD,,,,
01/06/2018,-2.49,PAYMENT,TFL.GOV.UK/CP,,,,
01/06/2018,-1,PAYMENT,PUCCINOS,,,,
01/06/2018,-12.5,OTH,PUCCINOS,,,,
01/06/2018,-15.5,OTH,PURE SHAFTESBURY A,,,,
01/06/2018,-6,OTH,MINDSHARE -CATERIN,,,,
01/06/2018,4,OTH,CHECKMYFILE.COM,,,,
01/06/2018,-19.38,DIRECTDEBIT,Amazon Digital Vid,,,,
01/06/2018,-2400,DIRECTDEBIT,WWW.DEEDFLOW.CO.UK,,,,
31/05/2018,-17.36,PAYMENT,SURREY&SUSSEX HE,,,,
31/05/2018,-29.8,PAYMENT,THE QUAYSIDE,,,,
31/05/2018,-5.45,PAYMENT,THE QUAYSIDE,,,,
31/05/2018,-22.9,PAYMENT,PETER CUSHING,,,,
31/05/2018,-11.45,PAYMENT,PETER CUSHING,,,,
31/05/2018,-6.9,PAYMENT,PETER CUSHING,,,,
31/05/2018,-132.55,PAYMENT,LSER,,,,
31/05/2018,-7.1,PAYMENT,BURGER KING,,,,
31/05/2018,-17.5,PAYMENT,THE HARBOUR GARDEN,,,,
31/05/2018,-9.49,PAYMENT,THE PRINCE ALBERT,,,,
31/05/2018,-8.24,PAYMENT,THE PRINCE ALBERT,,,,
31/05/2018,-21.4,PAYMENT,DUKE OF CUMBERLAND,,,,
31/05/2018,-4,PAYMENT,DUKE OF CUMBERLAND,,,,
31/05/2018,-2.6,PAYMENT,KNIGHTS,,,,
31/05/2018,-2.65,PAYMENT,W M MORRISONS,,,,
31/05/2018,-12.2,PAYMENT,HMSHOST IRELAND LT,,,,
31/05/2018,-6.49,PAYMENT,GREGGS,,,,
31/05/2018,-10,PAYMENT,STARBUCKS,,,,
31/05/2018,-7.1,PAYMENT,SAINSBURYS PETROL,,,,
31/05/2018,-585.03,DIRECTDEBIT,THE EAST KENT,,,,
31/05/2018,10566.04,DIRECTDEP,THE RED LION,,,,
31/05/2018,-20,CASH,FORTUNELLA,,,,
30/05/2018,27.45,BCC,SLANEY BAR,,,,
30/05/2018,-11.6,OTH,SLANEY BAR,,,,
30/05/2018,-27.45,PAYMENT,SLANEY BAR,,,,
29/05/2018,-27.45,PAYMENT,LONDIS,,,,
29/05/2018,-12.7,PAYMENT,TANDRIDGE LEISURE,,,,
29/05/2018,-7.5,PAYMENT,TANDRIDGE LEISURE,,,,
29/05/2018,-53,PAYMENT,SURREY&SUSSEX HE,,,,
29/05/2018,-70,CASH,BOOTS,,,,
29/05/2018,-2,PAYMENT,Audible Ltd,,,,
29/05/2018,-21.98,PAYMENT,ODEON BAR,,,,
29/05/2018,-4.99,PAYMENT,ODEON BAR,,,,
29/05/2018,-5.1,PAYMENT,AMFBOWLING.CO.UK,,,,
29/05/2018,-1003.93,PAYMENT,UBER TRIP,,,,
29/05/2018,-7.99,PAYMENT,JAMIES ITALIAN GAT,,,,
29/05/2018,-4.61,PAYMENT,THE FLYING HORSE,,,,
29/05/2018,-9.05,PAYMENT,THE FLYING HORSE,,,,
29/05/2018,-22.7,PAYMENT,THE FLYING HORSE,,,,
29/05/2018,-13.6,PAYMENT,THE FLYING HORSE,,,,
29/05/2018,-81.11,PAYMENT,MCDONALDS,,,,
29/05/2018,-30,CASH,PUCCINOS,,,,
29/05/2018,-10.4,PAYMENT,EAT LTD,,,,
29/05/2018,-7.5,PAYMENT,TFL.GOV.UK/CP,,,,
29/05/2018,-3.85,PAYMENT,WHICH,,,,
29/05/2018,-9.99,PAYMENT,TFL.GOV.UK/CP,,,,
29/05/2018,-20.65,PAYMENT,LUSH VICTORIA STAT,,,,
29/05/2018,-2.95,PAYMENT,POD,,,,
29/05/2018,-35.65,PAYMENT,COSTA COFFEE,,,,
25/05/2018,-730,FT,SURREY&SUSSEX HE,,,,
25/05/2018,-2338.86,PAYMENT,VENTURE BAR AND GR,,,,
25/05/2018,14970.29,FT,NOWTV.COM/BILLINGH,,,,
25/05/2018,-200,CASH,PUCCINOS,,,,
25/05/2018,300,FT,HOME COTTAGE,,,,
25/05/2018,-2.49,PAYMENT,WWW.EVERYMAN.COM,,,,
25/05/2018,-5.99,PAYMENT,COSTA COFFEE,,,,
25/05/2018,-10.61,PAYMENT,MARKS&SPENCER PLC,,,,
25/05/2018,-3,PAYMENT,SURREY&SUSSEX HE,,,,
25/05/2018,-13.5,PAYMENT,WH SMITH,,,,
25/05/2018,-21.4,PAYMENT,W M MORRISONS,,,,
25/05/2018,-2.1,PAYMENT,PISTACHIOS IN THE,,,,
25/05/2018,-2.6,PAYMENT,THE BLUE COW,,,,
25/05/2018,-3.41,PAYMENT,AMAZON UK RETAIL A,,,,
25/05/2018,-3.94,PAYMENT,GARSONS GARDEN CEN,,,,
25/05/2018,-65,PAYMENT,GARSON FARM P Y O,,,,
25/05/2018,-7.99,PAYMENT,SURREY&SUSSEX HE,,,,
24/05/2018,-30,CASH,MARKET STORES,,,,
24/05/2018,-6.4,PAYMENT,MARKET STORES,,,,
24/05/2018,200,FT,COSTA COFFEE,,,,
24/05/2018,-20,CASH,MINDSHARE -CATERIN,,,,
24/05/2018,-2.65,PAYMENT,MINDSHARE -CATERIN,,,,
24/05/2018,-4.89,PAYMENT,TFL.GOV.UK/CP,,,,
24/05/2018,-16.65,PAYMENT,WWW.CASHS.CO.UK,,,,
24/05/2018,-12.2,PAYMENT,COSTA COFFEE,,,,
24/05/2018,-2.4,PAYMENT,RESULTSBASE.NET DENMARK,,,,
24/05/2018,-7.1,PAYMENT,UBER BV,,,,
23/05/2018,-72.1,FT,White Lion,,,,
23/05/2018,-9.46,PAYMENT,CABCARD SERVICES (,,,,
23/05/2018,-0.9,PAYMENT,TFL.GOV.UK/CP,,,,
23/05/2018,-21.4,PAYMENT,POSTOFFICE SELFSER,,,,
23/05/2018,-3.3,PAYMENT,WWW.TICKETLINE.CO.,,,,
23/05/2018,-2.6,PAYMENT,PRET A MANGER,,,,
23/05/2018,-1.1,PAYMENT,COSTA COFFEE,,,,
23/05/2018,-34.9,PAYMENT,MINDSHARE -CATERIN,,,,
23/05/2018,-18.5,PAYMENT,THE CHANDOS,,,,
22/05/2018,-9,PAYMENT,TFL.GOV.UK/CP,,,,
22/05/2018,-50,CASH,HOOP&TOY,,,,
22/05/2018,250,FT,SLOE BAR,,,,
22/05/2018,-0.59,PAYMENT,NATURAL HISTORY MU,,,,
22/05/2018,-7.77,PAYMENT,NEW SOUTHERN RAILW,,,,
22/05/2018,-3.1,PAYMENT,STARBUCKS,,,,
22/05/2018,-21.4,PAYMENT,INDIGO PARK SOLUTI,,,,
22/05/2018,-12.2,PAYMENT,PRET A MANGER,,,,
22/05/2018,-7.1,PAYMENT,SHELL BUCKLAND,,,,
22/05/2018,-54.58,DIRECTDEBIT,W M MORRISONS,,,,
21/05/2018,-12.9,PAYMENT,KINGS ARMS,,,,
21/05/2018,-31.9,PAYMENT,THE LEMON TREE,,,,
21/05/2018,-33.66,PAYMENT,THE NATIONAL TRUST,,,,
21/05/2018,250,FT,UBER TRIP AB,,,,
21/05/2018,-25.75,PAYMENT,UBER TRIP XFSAY HE,,,,
21/05/2018,-8.4,PAYMENT,ITUNES.COM/BILL,,,,
21/05/2018,-5.75,PAYMENT,MARKET STORES,,,,
21/05/2018,-30.05,PAYMENT,MARKET STORES,,,,
21/05/2018,-4.6,OTH,MARKET STORES,,,,
21/05/2018,-4,PAYMENT,MILLETS,,,,
21/05/2018,-11.85,PAYMENT,MARKS&SPENCER PLC,,,,
21/05/2018,-5,PAYMENT,THE BLUE COW,,,,
21/05/2018,-4.2,PAYMENT,SAINSBURYS REDHILL,,,,
18/05/2018,-27.68,DIRECTDEBIT,COSTA COFFEE,,,,
17/05/2018,-4.2,PAYMENT,Amazon Digital Vid,,,,
17/05/2018,-9.5,PAYMENT,AMAZON UK RETAIL A,,,,
17/05/2018,-12,PAYMENT,MORLEY AUTO SERVIC,,,,
17/05/2018,-2.25,PAYMENT,THE RED LION,,,,
17/05/2018,-5.98,PAYMENT,THE RED LION,,,,
17/05/2018,-14.55,PAYMENT,THE RED LION,,,,
17/05/2018,-20,CASH,COSTA COFFEE,,,,
16/05/2018,-16.85,PAYMENT,TFL.GOV.UK/CP,,,,
16/05/2018,-8.95,PAYMENT,UBER TRIP WAGBM HE,,,,
16/05/2018,-21.4,PAYMENT,UBER TRIP,,,,
16/05/2018,-2.2,PAYMENT,VALENTINA FINE FOO,,,,
16/05/2018,-3.3,PAYMENT,APP JCT,,,,
16/05/2018,-11.7,PAYMENT,WWW.JOHNLEWIS.COM,,,,
16/05/2018,-4.65,PAYMENT,PAPERCHASE PRODUCT,,,,
16/05/2018,-15.78,PAYMENT,PURE SHAFTESBURY A,,,,
16/05/2018,-1.7,PAYMENT,PURE SHAFTESBURY A,,,,
16/05/2018,-6.2,PAYMENT,BOOTS,,,,
16/05/2018,-9.99,PAYMENT,SLUMBERSLUMBER.COM,,,,
16/05/2018,-10,DIRECTDEBIT,Amazon Digital Vid,,,,
15/05/2018,-21.4,PAYMENT,BOOK PEOPLE,,,,
15/05/2018,-15.3,PAYMENT,TFL.GOV.UK/CP,,,,
15/05/2018,-5.95,PAYMENT,MINDSHARE -CATERIN,,,,
15/05/2018,-6.9,PAYMENT,NEXT DIRECTORY,,,,
15/05/2018,-50,FT,W M MORRISONS,,,,
15/05/2018,-50,CASH,SURREY&SUSSEX HE,,,,
15/05/2018,-20,REPEATPMT,IZ,,,,
14/05/2018,-19.97,PAYMENT,IZ,,,,
14/05/2018,-3.49,PAYMENT,BP OAKTREE CONNECT,,,,
14/05/2018,-3.3,PAYMENT,RONTEC RINGWOOD,,,,
14/05/2018,-4.2,PAYMENT,TFL.GOV.UK/CP,,,,
14/05/2018,-11.7,PAYMENT,UBER TRIP O,,,,
14/05/2018,-7.85,PAYMENT,UBER TRIP RD,,,,
14/05/2018,-2,PAYMENT,MARKET STORES,,,,
14/05/2018,-15.7,PAYMENT,MARKET STORES,,,,
14/05/2018,-6.05,PAYMENT,MARKET STORES,,,,
14/05/2018,-1.95,PAYMENT,ITSU,,,,
14/05/2018,-1.2,PAYMENT,MINDSHARE -CATERIN,,,,
14/05/2018,-9.49,PAYMENT,VINE KING,,,,
14/05/2018,-2.85,PAYMENT,VINE KING,,,,
14/05/2018,-5.1,PAYMENT,Spotify P,,,,
14/05/2018,-0.92,PAYMENT,TFL.GOV.UK/CP,,,,
14/05/2018,-115.44,PAYMENT,PUCCINOS,,,,
14/05/2018,-7.99,PAYMENT,MINDSHARE -CATERIN,,,,
14/05/2018,-309.75,PAYMENT,Amazon UK Marketpl,,,,
14/05/2018,-35.99,PAYMENT,SBARRO ANTALYA HAV TURKEY,,,,
14/05/2018,-30,CASH,PALOMA GRIDA RESOR TURKEY,,,,
14/05/2018,-10,PAYMENT,MORLEY AUTO SERVIC,,,,
14/05/2018,-24,PAYMENT,SOHO,,,,
14/05/2018,-7,PAYMENT,SOHO,,,,
14/05/2018,-5.75,PAYMENT,MBNA LTD CS,,,,
14/05/2018,-2.5,PAYMENT,TESCO PAY AT PUMP,,,,
14/05/2018,-68.7,PAYMENT,GMS,,,,
14/05/2018,-99.39,PAYMENT,THOMASCOOK AIRLINE,,,,
11/05/2018,-16.8,PAYMENT,THOMASCOOK AIRLINE,,,,
11/05/2018,-11,PAYMENT,THOMASCOOK AIRLINE,,,,
11/05/2018,-8.99,PAYMENT,TAXI,,,,
11/05/2018,-74.98,PAYMENT,M&S SIMPLY FOOD -,,,,
10/05/2018,-6.2,PAYMENT,TUGBA SPOR VE TURZ TURKEY,,,,
10/05/2018,-6,PAYMENT,CHECKMYFILE.COM,,,,
10/05/2018,-60,CASH,OCAKBASI RESTAURAN TURKEY,,,,
10/05/2018,-8.97,PAYMENT,ALI ALPER USTA TURKEY,,,,
10/05/2018,-3.45,PAYMENT,Amazon Digital Dwn,,,,
10/05/2018,-2.65,PAYMENT,SAHA EGLENCE- MUHA TURKEY,,,,
10/05/2018,-2,PAYMENT,Amazon Digital Dwn,,,,
10/05/2018,-7,PAYMENT,Audible Ltd,,,,
10/05/2018,-13,PAYMENT,AMAZON DIGITAL DWN,,,,
10/05/2018,-12.2,PAYMENT,TOPKAPI JEWELLERY TURKEY,,,,
10/05/2018,-53,PAYMENT,SAHA EGLENCE- MUHA TURKEY,,,,
10/05/2018,-7.1,PAYMENT,EUROPE KAFE TURZ.E TURKEY,,,,
09/05/2018,-115.99,PAYMENT,WHICH,,,,
09/05/2018,-0.9,PAYMENT,NOWTV.COM/BILLINGH,,,,
09/05/2018,-0.9,PAYMENT,NETFLIX.COM,,,,
09/05/2018,-6.25,DIRECTDEBIT,UBER TRIP AVVHK HE,,,,
08/05/2018,-8.8,PAYMENT,THOMASCOOK AIRLINE,,,,
08/05/2018,-23.25,PAYMENT,THOMASCOOK AIRLINE,,,,
08/05/2018,-8,PAYMENT,ACCESSORIZE LTD,,,,
08/05/2018,-5.59,PAYMENT,GRAIN STORE CAFE&,,,,
08/05/2018,-2.35,PAYMENT,WH SMITH,,,,
08/05/2018,-77.37,DIRECTDEBIT,BOOTS,,,,
08/05/2018,-85,DIRECTDEBIT,UBER TRIP UB,,,,
08/05/2018,-0.79,PAYMENT,THE RED LION,,,,
08/05/2018,-2,PAYMENT,THE RED LION,,,,
08/05/2018,-6.95,PAYMENT,TH DOLMAN CHEMIST,,,,
08/05/2018,-63.8,PAYMENT,NOWTV.COM/BILLINGH,,,,
08/05/2018,-2.2,PAYMENT,REIGATE&BANSTEAD,,,,
08/05/2018,-50,CASH,UBER TRIP A,,,,
08/05/2018,3.49,BCC,MARKET STORES,,,,
08/05/2018,-11.34,PAYMENT,MARKET STORES,,,,
08/05/2018,-6.99,PAYMENT,MARKET STORES,,,,
08/05/2018,-7.6,PAYMENT,PIZZA EXPRESS,,,,
08/05/2018,-18.8,PAYMENT,ERIK LAAN FINE WIN,,,,
08/05/2018,-7.15,PAYMENT,OCADO RETAIL LIMIT,,,,
08/05/2018,-3.1,PAYMENT,COSTA COFFEE,,,,
08/05/2018,-3,PAYMENT,MARKS&SPENCER PLC,,,,
08/05/2018,-2.4,PAYMENT,WATERSTONES,,,,
08/05/2018,-1.7,PAYMENT,E-VISA TURKEY TURKEY,,,,
08/05/2018,-2.6,PAYMENT,WH SMITH TRAVEL,,,,
08/05/2018,-8,PAYMENT,BOOTS,,,,
08/05/2018,-10.4,PAYMENT,HOBBYCRAFT,,,,
08/05/2018,-7.7,PAYMENT,TESCO STORES,,,,
08/05/2018,-22.6,PAYMENT,WH SMITH TRAVEL,,,,
08/05/2018,-0.72,PAYMENT,NEXT RETAIL LTD,,,,
08/05/2018,-120.25,PAYMENT,HOMEBASE LTD,,,,
08/05/2018,-20,CASH,HOMEBASE LTD,,,,
08/05/2018,-3.49,PAYMENT,W M MORRISONS,,,,
08/05/2018,-3.49,PAYMENT,W M MORRISONS,,,,
08/05/2018,-14.95,PAYMENT,THE RED LION,,,,
08/05/2018,-3.45,PAYMENT,THE RED LION,,,,
08/05/2018,-73.42,PAYMENT,MARKET STORES,,,,
04/05/2018,-3.45,PAYMENT,MIWK,,,,
04/05/2018,-10.95,PAYMENT,THE STATION PUB,,,,
04/05/2018,-1.49,PAYMENT,REIGATE,,,,
04/05/2018,-1.99,PAYMENT,WAITROSE,,,,
04/05/2018,-9.99,PAYMENT,BP HILLSIDE CONNEC,,,,
04/05/2018,-2.6,PAYMENT,UBER TRIP,,,,
04/05/2018,-1,PAYMENT,UBER TRIP ZJGV,,,,
04/05/2018,-1.5,PAYMENT,BELL CARRIAGE LTD,,,,
04/05/2018,-3.99,PAYMENT,THE SOUTHERN CO-OP,,,,
04/05/2018,-45.8,PAYMENT,TOAST,,,,
04/05/2018,-31.92,DIRECTDEBIT,MARKS&SPENCER PLC,,,,
04/05/2018,-160,FT,HMSHOST IRELAND LT,,,,
03/05/2018,-13.61,PAYMENT,TFL.GOV.UK/CP,,,,
03/05/2018,-28.08,PAYMENT,MINDSHARE -CATERIN,,,,
03/05/2018,-7.39,PAYMENT,TFL.GOV.UK/CP,,,,
03/05/2018,-5.98,PAYMENT,MORTONS,,,,
03/05/2018,-6.97,PAYMENT,SLANEY BAR,,,,
03/05/2018,-1.99,PAYMENT,SLANEY BAR,,,,
03/05/2018,-21,PAYMENT,ITUNES.COM/BILL,,,,
03/05/2018,-2.6,PAYMENT,M&S SIMPLY FOOD -,,,,
03/05/2018,-8.48,PAYMENT,AOKI SUSHI,,,,
03/05/2018,-72.4,PAYMENT,PIZZA EXPRESS,,,,
03/05/2018,-99,PAYMENT,Cassidys,,,,
02/05/2018,-18.85,CASH,Cassidys,,,,
02/05/2018,-48,PAYMENT,ODEON BAR,,,,
02/05/2018,-7.1,PAYMENT,CARLUCCIO S REIGAT,,,,
02/05/2018,-10.7,PAYMENT,W M MORRISONS,,,,
02/05/2018,-3.49,PAYMENT,W M MORRISONS,,,,
02/05/2018,-27,PAYMENT,OCADO RETAIL LIMIT,,,,
02/05/2018,-114.48,PAYMENT,1ST STOP STATIONER,,,,
02/05/2018,-50,PAYMENT,1ST STOP STATIONER,,,,
02/05/2018,-200,PAYMENT,PAPERCHASE,,,,
02/05/2018,-340,FT,NEXT DIRECTORY,,,,
02/05/2018,-500,FT,FLYING HORSE,,,,
02/05/2018,-260.64,DIRECTDEBIT,HOMEBASE LTD,,,,
01/05/2018,-2.58,PAYMENT,HOMEBASE LTD,,,,
01/05/2018,-15.5,OTH,DTF GATWICK SOUTH,,,,
01/05/2018,-12.5,OTH,DTF GATWICK SOUTH,,,,
01/05/2018,-6,OTH,MARKS&SPENCER PLC,,,,
01/05/2018,4,OTH,W M MORRISONS,,,,
01/05/2018,-9.04,PAYMENT,PISTACHIOS IN THE,,,,
01/05/2018,-7.49,PAYMENT,THE CHILDRENS TRUS,,,,
01/05/2018,-4.49,PAYMENT,BRITISH BOOKSHOPS,,,,
01/05/2018,-9.99,PAYMENT,RINGGO PARKING,,,,
01/05/2018,-2400,DIRECTDEBIT,WWW.ROSEGAL.COM,,,,
01/05/2018,-585.03,DIRECTDEBIT,DEXTER BURGER LIMI,,,,
01/05/2018,-19.38,DIRECTDEBIT,MALTHURST PETROLEU,,,,
01/05/2018,-24.5,DIRECTDEBIT,GATWICK AIRPORT LI,,,,
30/04/2018,-20,CASH,FREDDIES FLOWERS,,,,
30/04/2018,-3.95,PAYMENT,Amazon UK Marketpl,,,,
30/04/2018,-20,CASH,WWW.FABLED.COM,,,,
30/04/2018,-8.4,PAYMENT,TFL.GOV.UK/CP,,,,
